sample_id,climate_scenario,length,width,wall_height,roof_angle,orientation_deg,insulation_thickness_mm,window_ratio,pcm_thickness_mm,wall_material,roof_material,floor_material,insulation_material,glazing_type,pcm_present,T_amb_mean,T_amb_min,T_amb_max,solar_radiation_mean,wind_speed_mean,indoor_temp_mean,indoor_temp_min,indoor_temp_max,indoor_temp_swing,comfort_hours,total_heat_loss_kWh,total_solar_gain_kWh,ventilation_loss_kWh,heating_energy_required_kWh,fidelity_tier,simulation_time_sec,ansys_validation_candidate
summer_170,summer,3.8888611543200806,5.8062326599212515,2.9729855692945986,23.243985748519084,69.32296368168929,129.23887455300883,0.09291661919666919,0.0,cseb,concrete,concrete,mineral_wool,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,26.146303060027964,23.95031420630719,28.32311792518449,4.3728037188773,20,11.98805743957373,20.122351146638067,1.9498196042257054,0.0,tier1_rc_physics,0.0002541542053222656,False
summer_171,summer,7.963525428283128,5.936558589219366,3.0619138226863454,6.157902030640559,95.1570035631025,54.095515198746625,0.11536318002303969,0.0,timber,sandwich_panel,brick,rock_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,25.48640220138456,22.197293282307967,28.72453569957836,6.527242417270394,19,25.740190164326744,31.98128562059279,4.24308238031839,0.0,tier1_rc_physics,0.00026226043701171875,False
summer_172,summer,7.872472175534417,3.201285909132588,3.037918317452811,14.63564608179639,155.14135418541724,116.48205055699633,0.1380429657901625,0.0,timber,sandwich_panel,brick,mineral_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,27.924685335467917,23.76280640299768,32.04533328772614,8.282526884728458,12,22.92170486634892,27.75382658199099,3.0884767636687807,0.0,tier1_rc_physics,0.0002613067626953125,False
summer_173,summer,4.4673548745671345,4.679596007711578,2.9769415463176054,28.45473526999546,98.4582065079563,131.47744262714536,0.2740748135476538,0.0,sandwich_panel,cseb,cseb,eps_foam,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,28.797133210572458,18.0,40.35424328877804,22.354243288778036,12,30.366894880411106,33.73484576670616,3.8417736389910075,0.4738227526959303,tier1_rc_physics,0.00026416778564453125,False
summer_174,summer,4.498041593629123,4.179401756626827,2.7163829334545833,15.576636349353814,19.47906110821448,66.04212757106065,0.08433797720085913,0.0,sandwich_panel,cseb,brick,mineral_wool,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,38.23715686766338,29.07317664663966,47.54817409964735,18.47499745300769,0,21.627155992811797,25.707307465207794,3.538891856795879,0.0,tier1_rc_physics,0.00025963783264160156,False
summer_175,summer,4.9592497324191,3.8893688282929615,2.3648020732740997,29.203401872237833,22.086381904996287,54.8569763490798,0.30087489793929334,0.0,timber,brick,cseb,eps_foam,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,43.866402396263105,30.302250970875384,57.930960769571115,27.62870979869573,0,68.16087280824237,75.93495730941187,7.122240805459661,0.0,tier1_rc_physics,0.00027823448181152344,False
summer_176,summer,7.53554494932498,3.9029215610559858,2.244069916890311,21.303615368944815,146.49470720668987,60.528308824361076,0.32635190886707727,30.700701905805506,sandwich_panel,timber,brick,xps_foam,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,23.25842316101067,20.76706878470429,28.784769307914452,8.017700523210163,22,20.451808630736693,36.20423231851664,2.6700576482703116,0.0,tier1_rc_physics,0.0002770423889160156,False
summer_177,summer,7.757572071765315,4.874565044049201,3.3487713398359444,29.404229427202992,69.77709700617409,55.75853080526411,0.2758008621657812,0.0,brick,cseb,cseb,rock_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,27.88418889059258,22.28613963446514,33.445289442402114,11.159149807936974,12,54.238032916806475,62.54578947471609,7.1740207383223495,0.0,tier1_rc_physics,0.0002532005310058594,False
summer_178,summer,4.677306682840456,4.686084931583156,3.430277735980578,3.2883845872109347,112.3320780936766,15.276963553539886,0.12008086809669795,0.0,sandwich_panel,cseb,concrete,rock_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,26.477552985401925,19.82256742482058,33.15219144700021,13.329624022179633,14,21.038849334838893,23.560536935340938,2.474013647487814,0.0,tier1_rc_physics,0.00026488304138183594,False
summer_179,summer,5.14941373363026,3.498424766586825,3.083108114230277,34.20363959634155,14.868777464309021,6.742122161855974,0.3965744602464198,0.0,cseb,timber,concrete,eps_foam,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,46.80361547615694,34.30699544385438,59.52023002648438,25.213234582629994,0,92.97858661224089,106.89971697392237,11.493742006682044,0.0,tier1_rc_physics,0.0002503395080566406,False
summer_180,summer,6.81272732607694,5.5395088235625,3.347667725392337,17.390500728194617,139.0829254553446,82.71571514264814,0.30910214307098843,23.410463519384276,concrete,sandwich_panel,brick,rock_wool,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,25.886358215389787,22.08973634893065,30.557526580099236,8.467790231168586,16,41.088288621543974,60.293192697808685,6.285407740357511,0.0,tier1_rc_physics,0.0002722740173339844,False
summer_181,summer,4.939566840721682,3.8979813274839046,3.07619747097708,13.407331663724161,40.88151790248436,88.52557844649711,0.14409411576161732,0.0,brick,sandwich_panel,concrete,xps_foam,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,36.15924611818293,30.89760176317578,41.432973289717374,10.535371526541596,0,34.52615834280305,46.28182394182662,4.4379751451028655,0.0,tier1_rc_physics,0.0002446174621582031,False
summer_182,summer,5.762901184034721,5.205621584343241,2.763568660842094,3.393253526643988,25.337536071800777,8.229761653914622,0.14662005643449721,0.0,timber,timber,brick,rock_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,34.76209100291061,27.32168349603925,42.24125280041851,14.919569304379259,3,50.68854771262436,58.24199211908943,5.798952447898298,0.0,tier1_rc_physics,0.0002567768096923828,False
summer_183,summer,6.9057801352496195,3.653271466053151,2.735449374430494,44.66570315960068,84.1668559322924,80.41556347919364,0.3277405520261574,0.8020160701605873,sandwich_panel,concrete,cseb,xps_foam,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,28.234225516922304,18.0,39.925521002342904,21.925521002342904,12,37.355658607859354,40.87047169659019,4.495170108380265,1.0664044531504817,tier1_rc_physics,0.0002753734588623047,False
summer_184,summer,7.614878127286125,4.795023522976346,2.9907486184081913,30.523771062783265,17.737999506396697,37.002592553585195,0.238432672618551,0.0,brick,timber,concrete,rock_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,39.001225829656924,30.80931018698863,47.2489592976929,16.43964911070427,0,97.20875065757372,114.53124497612264,12.097284244391624,0.0,tier1_rc_physics,0.00025773048400878906,False
summer_185,summer,3.092970565621424,4.489331742452985,2.6480971879316852,12.115804834166523,162.81743461186255,97.47458326902576,0.2483550483818715,0.0,brick,concrete,cseb,mineral_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,28.44343582434834,23.413042304076072,33.42811370809661,10.015071404020539,12,21.91343130737139,24.888343148841752,2.0722868759967845,0.0,tier1_rc_physics,0.0002560615539550781,False
summer_186,summer,6.918387410473488,3.835244388267671,3.057738566452845,9.02666796808593,158.61108976219973,92.10912147621303,0.14983380182590633,0.0,timber,sandwich_panel,brick,mineral_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,27.574069119745996,23.28937160801791,31.81489935598106,8.52552774796315,12,23.679365256577288,28.38501641357772,3.2688304938173705,0.0,tier1_rc_physics,0.0002665519714355469,False
summer_187,summer,7.13572951660339,3.5336893455712812,3.1864934142490444,33.65062056084507,42.19688748683156,18.019706518746688,0.27940060229153474,47.42915303874764,concrete,cseb,brick,rock_wool,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,33.160670335351924,25.763853322077455,40.640707818719505,14.87685449664205,6,63.279361459899164,81.0290949307281,6.987698391196023,0.0,tier1_rc_physics,0.00025582313537597656,False
summer_188,summer,7.336464617313549,4.184942376852573,2.894474849929832,0.5310435803319612,33.47070291491238,26.127398078609495,0.06151365230261784,0.0,timber,cseb,brick,xps_foam,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,28.78030270280531,24.62897927224323,32.9018157722696,8.272836500026369,11,26.911148733296617,32.45991164506771,3.0108028124140342,0.0,tier1_rc_physics,0.00025153160095214844,False
summer_189,summer,3.256219583620263,5.61252730199808,2.7551230191569065,22.609112025387617,10.733565444839666,126.52197667023867,0.18865317306397417,35.96705550295756,concrete,sandwich_panel,concrete,mineral_wool,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,39.176584405345146,32.377128175134395,46.05448033106644,13.677352155932049,0,42.19240929415393,64.38771331041724,4.945980732720863,0.0,tier1_rc_physics,0.0007464885711669922,False
summer_190,summer,3.3618111757740254,5.704706086459737,3.210174422547186,7.235918096590519,49.97510546769442,35.912409716072,0.3844160369298864,47.25359917898555,cseb,timber,brick,rock_wool,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,40.8057526971352,30.683384758641818,51.08965980784039,20.406275049198573,0,61.75236912702666,78.00156193820366,9.84730642257873,0.0,tier1_rc_physics,0.0005402565002441406,False
summer_191,summer,6.480876234108574,5.107265702978733,2.5713305561162043,43.33090857025064,161.06985618485504,115.64748590173791,0.28325174642994366,0.0,sandwich_panel,timber,brick,mineral_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,27.35421638562882,18.0,37.05456737764796,19.054567377647963,12,33.27035391686278,37.81241975188119,4.639895964024785,0.09783012900639083,tier1_rc_physics,0.0005290508270263672,False
summer_192,summer,4.203629813412204,4.802520098710476,2.599468016583052,12.532763905024407,145.9076657504161,80.87962346439286,0.36224572101167957,31.637274070597034,brick,sandwich_panel,cseb,mineral_wool,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,28.772511145393565,23.144884953431905,34.45015150458013,11.305266551148222,11,21.52290402211884,31.70931074639989,3.788255454925851,0.0,tier1_rc_physics,0.00043773651123046875,False
summer_193,summer,7.392208591009523,4.206079399775845,3.152289315828871,26.43723289361538,51.411691936733014,66.86359783492708,0.3823472946140078,35.76019638303301,cseb,cseb,cseb,eps_foam,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,35.78275985021558,25.203199393735314,46.58805328530489,21.384853891569573,6,94.28112775655487,114.61120722678197,12.172961987000505,0.0,tier1_rc_physics,0.0004563331604003906,False
summer_194,summer,4.778283922852712,3.1163072715865905,3.4816440118619774,4.385526676527015,139.84199799158716,94.25103407360555,0.38758316850610236,45.022137953898884,brick,concrete,concrete,eps_foam,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,27.487124510214358,21.966496189288563,34.71530575366214,12.74880956437358,13,34.95095653327139,46.19544135433031,3.522821493065327,0.0,tier1_rc_physics,0.00047469139099121094,False
summer_195,summer,6.516686172711106,4.333864835152702,2.490810955644994,16.213708763016655,61.92512910731543,38.76953430446345,0.1805719869995055,39.83069907409331,concrete,concrete,brick,rock_wool,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,22.954680893476933,21.601567329485434,25.104542246922346,3.5029749174369122,24,15.354769046165776,33.38443363950145,1.9351456310155966,0.0,tier1_rc_physics,0.0005161762237548828,False
summer_196,summer,6.9587133227786175,5.565056854664654,3.043234762985927,38.46477489730629,27.868702378017343,50.08169347948366,0.059206566712860696,0.0,cseb,cseb,cseb,rock_wool,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,26.460954847649237,23.791003498559597,29.09690975225944,5.305906253699842,16,24.880273608654115,34.44085404369288,3.1308475379929006,0.0,tier1_rc_physics,0.0005640983581542969,False
summer_197,summer,5.1201165836840055,3.4315216313277634,2.4166890950743096,21.619063197541937,54.0660605957566,125.84282602868504,0.07636472809365574,11.788652482529907,timber,sandwich_panel,concrete,xps_foam,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,27.28882966744602,23.99282157668888,30.59433200636667,6.601510429677791,13,8.105287131960102,16.28322550156041,1.2935771051900458,0.0,tier1_rc_physics,0.0005872249603271484,False
summer_198,summer,4.039895010030121,4.6906119464579294,3.047839889491783,36.066449732717786,175.62222022172793,95.41510001311364,0.2656056168818783,0.0,cseb,concrete,cseb,rock_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,27.95864218125639,23.112149399685915,32.75341932487519,9.641269925189274,12,29.23395455872376,33.70047691634541,3.223258825906109,0.0,tier1_rc_physics,0.0004477500915527344,False
summer_199,summer,6.684178441283179,5.325971203914924,3.3533854761346573,12.797800579096545,97.68484730315336,101.41226887671044,0.08988601376490438,27.122548048230076,cseb,concrete,brick,mineral_wool,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,21.753743225586067,20.982787182190865,22.536799684060156,1.5540125018692912,24,10.438536361471302,25.859555000661842,2.1664121110111214,0.0,tier1_rc_physics,0.0003376007080078125,False
summer_200,summer,4.0014452469383,5.1885994459531055,2.881729929337364,24.777828918595358,65.2588461669506,1.361896318271717,0.05937472796617094,0.0,sandwich_panel,concrete,concrete,xps_foam,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,23.517385775079294,18.0,29.512505937563873,11.512505937563873,19,17.354003586364392,16.400089621335372,1.1421236723170958,1.3320480450427572,tier1_rc_physics,0.000278472900390625,False
summer_201,summer,6.859500715834999,5.545674844067577,2.2682368494169713,42.033631337034436,83.53689039406251,137.3108409928881,0.1645256865770725,0.0,brick,brick,concrete,eps_foam,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,25.484052160225243,23.160845334355706,27.778672938199158,4.617827603843452,24,16.503560263275652,24.261187779235485,2.9240687679792425,0.0,tier1_rc_physics,0.00025153160095214844,False
summer_202,summer,3.316594903738872,4.884288326379442,3.023358996319373,11.394203353525967,45.47520115577492,112.74054267875646,0.358221735807481,0.0,cseb,timber,brick,xps_foam,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,47.43061830429434,37.74259888507589,57.22678358282505,19.484184697749157,0,52.9419831263448,67.68217750180149,9.670310414743494,0.0,tier1_rc_physics,0.00032258033752441406,False
summer_203,summer,5.793412755770685,3.442529241993701,3.121389979430239,0.42167453692865414,4.0827025035620474,43.7949756065425,0.3772740134127265,0.0,cseb,cseb,cseb,xps_foam,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,54.04766978266798,41.167935644521584,67.12320402366788,25.955268379146297,0,92.77344977725978,113.8448255307239,15.58385437553165,0.0,tier1_rc_physics,0.0002474784851074219,False
summer_204,summer,5.739295793023866,4.043095980454845,3.123073722256678,41.18822348395486,72.35798735805052,33.5383265161371,0.1477131451484941,21.045030792282855,concrete,timber,brick,eps_foam,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,23.92917628338599,21.887088703698357,26.611154246798087,4.72406554309973,24,19.801515028234146,29.27655565725453,2.013570757887038,0.0,tier1_rc_physics,0.0002772808074951172,False
summer_205,summer,4.587423781029698,4.549022120025546,3.2856376639086613,0.26991562930176694,60.488774836318505,31.76808594476856,0.23516233200790726,0.0,cseb,cseb,brick,xps_foam,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,32.12593608436193,26.978317218078384,37.255998849219814,10.27768163114143,5,35.012078921891664,43.629697586603534,5.064726120565893,0.0,tier1_rc_physics,0.0002598762512207031,False
summer_206,summer,5.4182065851434915,4.651972793947117,2.7621805328853064,5.058879840946709,29.84716298992952,109.93248095197188,0.17256556857054567,0.9329920336404885,sandwich_panel,cseb,concrete,eps_foam,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,43.51903313351762,34.0690961747635,53.09615435230541,19.02705817754191,0,38.27193431694396,48.64368947650463,7.961900644578096,0.0,tier1_rc_physics,0.0002796649932861328,False
summer_207,summer,6.729588508757569,4.1115332894949175,2.705270153688483,38.84473247833355,128.90283505785024,104.68037482982191,0.05608661051346633,16.79817760191855,sandwich_panel,concrete,concrete,eps_foam,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,22.970696564166513,21.711263437036017,24.98816355517313,3.276900118137114,24,8.67419753427922,15.354267006590328,1.3884880457358675,0.0,tier1_rc_physics,0.00027632713317871094,False
summer_208,summer,6.301376740178898,4.121490028799478,3.331657016732402,10.165850827980115,104.36967840680995,57.066288230258714,0.10447656639980502,26.896847269804415,sandwich_panel,cseb,concrete,mineral_wool,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,24.387550869757717,22.02032706609058,28.2250054676454,6.204678401554819,22,11.403949865847588,21.230971418187536,2.21538313141093,0.0,tier1_rc_physics,0.0002722740173339844,False
summer_209,summer,7.087333885271654,3.788717067414889,2.499949700463751,10.50922328115584,11.562975020552155,44.77938862575972,0.3628105421714564,2.9120903949879073,concrete,sandwich_panel,concrete,mineral_wool,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,45.022516394936815,34.373488768424345,55.80043411560118,21.426945347176833,0,107.79074815397965,125.14869077238914,12.28469550242192,0.0,tier1_rc_physics,0.00026488304138183594,False
summer_210,summer,7.920920484536387,4.3917949405614145,3.0980861375993043,36.40682176859278,105.52929365945651,111.38083073531895,0.2465799792401896,22.91578717961782,sandwich_panel,timber,brick,eps_foam,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,26.787499916324247,22.05228036874164,34.123549908079575,12.071269539337933,14,22.52225397838301,37.43036656244102,5.2487661413940465,0.0,tier1_rc_physics,0.0002703666687011719,False
summer_211,summer,5.706955927511425,5.316048981624521,2.4002568040137167,8.86302693744792,122.2519649679123,43.131738391149064,0.11687569950536413,45.57948491678678,concrete,concrete,brick,eps_foam,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,20.984121015894953,20.39163564913974,21.583987731927312,1.192352082787572,24,12.004399674170285,22.655097696265116,1.321658698389889,0.0,tier1_rc_physics,0.00027942657470703125,False
summer_212,summer,4.413524496102097,3.242047677414173,3.4308372860956085,0.041724550164957984,106.24928400202455,124.00790736752602,0.29575594088005425,0.0,cseb,sandwich_panel,concrete,eps_foam,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,29.358007881151796,24.078625988672645,34.594287192532946,10.5156612038603,10,31.064947766292082,35.80356529058406,3.3267078305213125,0.0,tier1_rc_physics,0.0002598762512207031,False
summer_213,summer,3.3254344543726986,3.5601337125313677,3.3045934994293003,29.638143762855414,37.87467657328366,64.35797434473675,0.36758090834092133,0.0,cseb,brick,concrete,xps_foam,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,44.331584046197406,31.640202307099884,57.3155929554364,25.675390648336517,0,77.38987127828382,85.66048664503406,7.044608899779041,0.0,tier1_rc_physics,0.00025463104248046875,False
summer_214,summer,3.1503336910018307,4.631164701635763,3.004694278450129,8.284471032969321,125.79788607370003,24.696818579892234,0.25456510577020786,20.028400765152384,cseb,sandwich_panel,brick,xps_foam,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,26.6513435230657,22.234189954077504,31.771674277096587,9.537484323019083,14,23.361803402195708,28.78437581542378,2.087101680438602,0.0,tier1_rc_physics,0.00028967857360839844,False
summer_215,summer,5.3495924859852995,3.687798421088477,2.7125816894874495,23.01547151445457,2.102636953079314,90.47239502164601,0.0752603448026283,1.1891499613482253,concrete,sandwich_panel,brick,rock_wool,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,31.466590563727475,28.209618076756705,34.72789498763668,6.518276910879976,0,16.1314632567398,29.198067209011004,2.36867942971501,0.0,tier1_rc_physics,0.0002715587615966797,False
summer_216,summer,4.232818452716066,5.856035637646352,2.99757102408676,26.69236788981825,39.150176549373214,107.37119369190899,0.0734889563624874,0.0,timber,concrete,concrete,rock_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,31.22462637629717,27.3046814608912,35.13721527681327,7.832533815922073,4,22.855171608079225,31.372176660003966,3.221565094283176,0.0,tier1_rc_physics,0.00029158592224121094,False
summer_217,summer,5.218571580485694,5.077840752095687,2.453364398062453,18.93310950846378,85.05258015420301,50.88462684736639,0.24246828751091953,10.173580784337425,brick,sandwich_panel,cseb,eps_foam,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,26.134655850362435,22.31520435362433,30.455733297367424,8.140528943743092,16,24.137350713158018,30.840701425514915,2.8545854654368,0.0,tier1_rc_physics,0.00027942657470703125,False
summer_218,summer,6.221499718665756,5.753644396459898,2.924776022868322,21.070258062195684,93.91431970734575,96.77523387943823,0.3945861542525458,37.96641083743461,concrete,brick,concrete,rock_wool,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,25.3211091089554,22.096127418661393,30.001103803180317,7.904976384518925,18,40.39329245806085,60.442155314685984,5.766854017480698,0.0,tier1_rc_physics,0.0002644062042236328,False
summer_219,summer,7.901865688416419,3.7418824762878073,2.579818557683708,0.8132086054781213,63.51538362002999,7.013826876033201,0.33477995853109804,0.0,brick,sandwich_panel,concrete,eps_foam,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,29.011559256229134,22.08401984216975,35.94246517065182,13.858445328482073,11,57.21219818039119,63.17679026063849,5.4138172591245315,0.0,tier1_rc_physics,0.0002467632293701172,False
summer_220,summer,3.9111306158716093,3.4083086529261717,2.3810823206249796,21.586499791343236,32.32793362193917,76.46434773290758,0.30317853975259434,0.0,cseb,concrete,concrete,mineral_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,42.27876263274586,32.65801830476844,51.9917886342724,19.333770329503963,0,51.97053238476064,58.93127152096963,4.666445112441742,0.0,tier1_rc_physics,0.000263214111328125,False
summer_221,summer,3.664457631984143,3.5717274540440926,2.3968189590607807,10.2338374193146,177.22145279533638,30.058912464835526,0.22892178788427453,0.0,cseb,cseb,concrete,xps_foam,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,27.162543646144808,23.73626920879577,30.53821506119911,6.8019458524033425,13,13.904448830285064,17.2303077411182,1.4818128418763659,0.0,tier1_rc_physics,0.0002627372741699219,False
summer_222,summer,6.0047875051039785,5.145526072482079,3.143167056767413,9.229852132132468,58.09817153694086,15.601714135098653,0.07186251225510806,3.974411408943826,cseb,brick,cseb,rock_wool,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,23.402848168319125,21.041653713260143,25.935973230712186,4.894319517452043,24,22.400045116330595,26.549914351844226,1.9886688872468024,0.0,tier1_rc_physics,0.00025963783264160156,False
summer_223,summer,3.495894129303613,5.981579298482277,2.28090246105241,20.447092519574117,102.08615422160655,140.9611276665375,0.13544080486062562,0.0,sandwich_panel,concrete,cseb,mineral_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,27.385955139621355,21.434233134249418,33.34463378267946,11.910400648430041,13,14.986593141397638,16.94666111673725,1.809809930345386,0.0,tier1_rc_physics,0.0002491474151611328,False
summer_224,summer,4.629722960596933,5.2931109854754705,3.3183908813014895,2.0557471186931404,87.25869971676941,87.85508294307526,0.07852000014998584,13.063022994890943,sandwich_panel,sandwich_panel,concrete,xps_foam,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,26.403944947254363,22.695812242805463,30.675179903247134,7.979367660441671,15,10.5302485979866,17.907459421449907,2.2989107912302513,0.0,tier1_rc_physics,0.00025963783264160156,False
summer_225,summer,6.973161076853497,4.193764536303572,2.5157479875670576,7.845968929561992,168.19514978617187,147.65870593889156,0.39174691768847153,19.09219352626431,sandwich_panel,cseb,cseb,eps_foam,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,28.339066783087315,21.997726981663003,36.95090357536006,14.953176593697055,12,25.408507201473125,38.18042863426959,5.459063834837003,0.0,tier1_rc_physics,0.00025081634521484375,False
summer_226,summer,6.443182747799238,4.949132885163568,2.948703072312447,32.483855605230296,38.55425621408515,142.38146896150766,0.35936529177152093,36.242366952376756,cseb,cseb,brick,xps_foam,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,44.371919460338695,34.592300582505146,54.320809822979115,19.72850924047397,0,70.80697989652202,101.51386141260501,16.612619458294663,0.0,tier1_rc_physics,0.0002396106719970703,False
summer_227,summer,3.0206596385802564,5.995274440166631,2.4318368250231703,5.757042091593054,92.4432176351005,19.254093709293546,0.276883232872207,29.233000506078742,brick,timber,brick,xps_foam,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,24.478077233491362,21.415768119102225,29.119797640636367,7.704029521534142,20,21.095249334895342,29.15912550256913,1.8028403252922358,0.0,tier1_rc_physics,0.00024175643920898438,False
summer_228,summer,7.287708081045038,3.559281496645138,3.4630986877664047,36.5277612616191,47.44698900945746,58.75324670978182,0.12178695937618995,3.006300001910883,timber,timber,cseb,mineral_wool,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,33.41534622294553,27.52395518702531,39.31338520083317,11.789430013807856,3,40.71564305387437,49.787071098476694,5.354634492993153,0.0,tier1_rc_physics,0.0002543926239013672,False
summer_229,summer,6.775823725606653,5.118191155696779,2.9443933634678414,35.23572186924945,44.39965912244463,64.78402716949977,0.3664358836551521,24.044422259533363,timber,brick,cseb,eps_foam,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,41.834955715462094,30.93426951396531,52.91719487410641,21.982925360141095,0,77.33379713035555,98.28854492561324,16.578409809306617,0.0,tier1_rc_physics,0.00026345252990722656,False
summer_230,summer,4.532797515203286,4.9643001709640595,2.264331439789875,19.208838557285294,152.8995810002135,115.18668039115127,0.39611938857747525,0.0,timber,brick,cseb,mineral_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,27.91699324155381,20.18033721760444,35.713179249438774,15.532842031834335,13,32.038288121234544,35.74427323877492,3.6319815828613087,0.0,tier1_rc_physics,0.00023508071899414062,False
summer_231,summer,6.676462356725599,5.672403569476936,2.9226670571235793,15.16413122206286,66.29987421041199,146.62195342614356,0.21584198144336525,15.1668618981742,brick,brick,cseb,xps_foam,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,28.015022530135315,23.199551789347193,32.84644358053089,9.646891791183695,12,35.21005080057919,50.60525652351894,5.501829450936672,0.0,tier1_rc_physics,0.0002560615539550781,False
summer_232,summer,7.679600905573435,4.727131075864365,2.6582481232908286,22.76056930017603,91.45053315507637,114.50323873842707,0.2868446755650585,0.0,cseb,sandwich_panel,brick,mineral_wool,single_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,27.312855531086445,22.689510598910587,31.887474259519294,9.197963660608707,13,37.21039688450668,44.015142457151754,5.2664417279749625,0.0,tier1_rc_physics,0.00024199485778808594,False
summer_233,summer,5.989349546495589,3.8114002945629837,3.4742906216800344,40.01942090590057,156.88287496263453,123.58358147266922,0.316812930910593,0.0,brick,brick,cseb,xps_foam,double_pane,0,18.0,8.0,28.0,314.3316105718456,2.5,31.4768638617041,26.439149873480456,36.494253884018434,10.055104010537978,6,32.408788197270354,42.26861921154,6.6390217928809045,0.0,tier1_rc_physics,0.00023865699768066406,False
summer_234,summer,3.600239648308133,5.860149533032791,2.8677402038200177,42.630232748275795,91.03852169956632,103.33957496296641,0.15086150335192766,15.073203770906332,brick,concrete,cseb,eps_foam,single_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,25.733211249777792,22.593175577826166,29.28212791703001,6.688952339203844,17,17.10516512214494,25.24811242507334,2.0164527362651126,0.0,tier1_rc_physics,0.0002532005310058594,False
summer_235,summer,7.708241619677382,5.593633297200837,3.298897266901924,13.68762387640267,92.199870044113,81.33466150152682,0.20618490304445952,41.135214631661846,cseb,concrete,brick,rock_wool,double_pane,1,18.0,8.0,28.0,314.3316105718456,2.5,22.250470476804242,21.497689630174893,23.16820571605113,1.670516085876237,24,16.92915771855232,41.07282095812567,3.8352058048081172,0.0,tier1_rc_physics,0.0002410411834716797,False
